Fuel Type Code,Station Name,City,Street Address,State,ZIP,EV Level2 EVSE Num,EV DC Fast Count,EV Network,EV Network Web,Access Code,Facility Type,L1 $/Hr,L1 flat,L1 $/kWh,L2 $/hr,L2 flat,L2 $/kWh,DCFC $/Hr,DCFC flat,DCFC $/kWh,,
ELEC,BGS CANCO RD 1,Portland,312 Canco Rd,ME,4103,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CUMMINGS PROP 100 CUMMINGSC 2,Beverly,100 Cummings Center,MA,1915,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CUMMINGS PROP 100 CUMMINGSC 3,Beverly,100 Cummings Center,MA,1915,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CUMMINGS PROP 100 CUMMINGSC 5,Beverly,100 Cummings Center,MA,1915,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CUMMINGS PROP 100 CUMMINGSC 1,Beverly,100 Cummings Center,MA,1915,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CUMMINGS PROP 100 CUMMINGSC 4,Beverly,100 Cummings Center,MA,1915,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CHAPMANVW EV CHARGER 2,Scottsdale,3700 89th St,AZ,85251,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,L.A. LIVE EV CH UNIT 3,Los Angeles,1005 Chick Hearn Ct,CA,90015,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CPSE-SATX UNHOSPITAL 2,San Antonio,4502 Medical Dr. West Garage,TX,78229,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CLRWTR RVR CSNO STATION 2,Lewiston,17500 Nez Perce Rd,ID,83501,,1,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,12.48,,,,
ELEC,ADOBE LEI P2-7 GW,Lehi,3750 N Frontage Rd,UT,84043,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,ADOBE LEI P2-8 NGW,Lehi,3750 N Frontage Rd,UT,84043,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,ADOBE LEI P2-4 NGW,Lehi,3750 N Frontage Rd,UT,84043,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,ADOBE LEI P1-6 GW,Lehi,3900 Adobe Way,UT,84043,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,DEERINGPROP 1ST FLR-171_172,Portland,383 Commercial St,ME,4101,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,DEERINGPROP 1ST FL-173_174,Portland,383 Commercial St,ME,4101,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,EDISON LOFTS STATION 2,West Orange,33 Ashland Ave,NJ,7052,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CARROLL EMC HQ CARROLL EMC DC2,Carrollton,124 GA-113,GA,30117,,1,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,15,,,,
ELEC,CARROLL EMC HQ CARROLL EMC DC1,Carrollton,124 GA-113,GA,30117,,1,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,15,,,,
ELEC,LIBERTY PROP STATION 1,Philadelphia,1800 Arch St,PA,19103,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,THIGPEN CHEVY THIGPEN CHEVY,Lyons,100 Semco Dr,GA,30436,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,ADOBE LEI P2-13 NGW,Lehi,3900 Adobe Way,UT,84043,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,ADOBE LEI P2-14 NGW,Lehi,3900 Adobe Way,UT,84043,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,ADOBE LEI P2-15 NGW,Lehi,3900 Adobe Way,UT,84043,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,RED SOILS PSB 2,Oregon City,2051 Kaen Rd,OR,97045,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,RED SOILS PSB 1,Oregon City,2051 Kaen Rd,OR,97045,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,WEST NEWBURY 1910 BLDG 2,West Newbury,381 Main St,MA,1985,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,WEST NEWBURY 1910 BLDG 1,West Newbury,381 Main St,MA,1985,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,MARLBOROUGHMA BOLTON ST LOT 1,Marlborough,55 S Bolton St,MA,1752,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,MARLBOROUGHMA BOLTON ST LOT 2,Marlborough,55 S Bolton St,MA,1752,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,MARLBOROUGHMA BOLTON ST LOT 3,Marlborough,55 S Bolton St,MA,1752,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,UMASS AMHERST WORCESTERLOT63R,Amherst,661 North Pleasant Street,MA,1003,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,UMASS AMHERST WORCESTERLOT63L,Amherst,661 N Pleasant St,MA,1003,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,Woodward Park,Fresno,Yosemite Rd,CA,93720,10,,ChargePoint Network,http://www.chargepoint.com/,public,PARK,,,,,,,,,,0,0
ELEC,Spiral Garage 7,Fresno,801 Van Ness Ave,CA,93721,10,,ChargePoint Network,http://www.chargepoint.com/,public,PARKING_GARAGE,,,,,,,,,,0,0
ELEC,Al Radka Park,Fresno,5897 E Belmont Ave,CA,93727,6,,ChargePoint Network,http://www.chargepoint.com/,public,PARK,,,,,,,,,,0,0
ELEC,Parking Garage 4,Fresno,1919 Tulare St,CA,93722,10,,ChargePoint Network,http://www.chargepoint.com/,public,PARKING_GARAGE,,,,,,,,,,0,0
ELEC,Water Tower Lot,Fresno,1100 O St,CA,93721,3,,ChargePoint Network,http://www.chargepoint.com/,public,PARKING_LOT,,,,,,,,,,0,0
ELEC,ENDEAVOR REG 901 E 6TH ST 3,Austin,901 E 6th St,TX,78702,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,ADOBE LEI P2-12 NGW,Lehi,3900 Adobe Way,UT,84043,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,DOUGLAS PARKING STATION 2,Oakland,1717 Webster St,CA,94612,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,DOUGLAS PARKING STATION 3,Oakland,1717 Webster St,CA,94612,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,DOUGLAS PARKING STATION 4,Oakland,1717 Webster St,CA,94612,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,DOUGLAS PARKING STATION 5,Oakland,1717 Webster St,CA,94612,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,MUELLER MARKET MUELLER 5,Austin,300 Berkman Dr,TX,78723,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,RED SOILS PSB 4,Oregon City,2051 Kaen Rd,OR,97045,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,DOUGLAS PARKING STATION 1,Oakland,1717 Webster St,CA,94612,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SALES LOTS SALES LOT LEFT,Bethesda,7020 Arlington Rd,MD,20814,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,JEFFERSONENERGY SWEETWATER,Thomson,180 Sweetwater Park Dr SE,GA,30824,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 07-08,Oakland,1195 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 60-61,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 70-71,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 106-107,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 84-85,Oakland,1199 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 104-105,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 80-81,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 56,Oakland,1201 Pine St,CA,94607,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 74-75,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 76-77,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,LODGING SUPER8 CLOVISNM,Clovis,2912 Mabry Dr,NM,88101,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,DEPOT WEST LOT #2,San Bernardino,1170 W 3rd St,CA,92410,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,STEAMBOAT GRAND STEAMBOAT GRAND,Steamboat Springs,2300 Mt Werner Cir,CO,80487,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,DEPOT WEST LOT #3,San Bernardino,1170 W 3rd St,CA,92410,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANDBERG VOLVO STATION 2,Lynnwood,17025 Hwy 99,WA,98037,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PENDLETON STATION 2,Pendleton,268 SW Frazer Ave,OR,97801,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PENDLETON STATION 1,Pendleton,268 SW Frazer Ave,OR,97801,,1,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,25.52,,,,
ELEC,JERSEYCITY CENTRAL AVE,Jersey City,394 Central Ave,NJ,7307,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,BROADVIEW THE BROADVIEW2,Columbus,1471 Ida Ave,OH,43212,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,LODGING BW CANNON AFB,Clovis,201 Schepps Blvd,NM,88101,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA CLARA DON-TRITON,Santa Clara,1484 Don Ave,CA,95050,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA CLARA DON-TRITON 4,Santa Clara,1484 Don Ave,CA,95050,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA CLARA DON-TRITON 3,Santa Clara,1484 Don Ave,CA,95050,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA CLARA DON-TRITON HC,Santa Clara,1484 Don Ave,CA,95050,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA CLARA MARSALLI PARK 2,Santa Clara,1425 Lafayette St,CA,95050,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA CLARA MARSALLI PARK,Santa Clara,1425 Lafayette St,CA,95050,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA CLARA MARSALLI PARK 3,Santa Clara,1425 Lafayette St,CA,95050,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA CLARA MISSION LIB 2,Santa Clara,1098 Lexington St,CA,95050,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA CLARA MISSION LIB 1,Santa Clara,1098 Lexington st,CA,95050,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA CLARA UTILITY YARD,Santa Clara,1715 Martin Ave,CA,95050,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,HOME-2 STATION 1,Hagerstown,1661 Pullman Ln,MD,21740,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,LIBBIE MILL B3,Richmond,4900 Libbie Mill E Blvd.,VA,23230,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,LIBBIE MILL C3,Richmond,5001 Libbie Mill E Blvd.,VA,23230,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,TYNGSBOROUGH MA MEETING HOUSE 2,Tyngsborough,216 Middlesex Rd,MA,1879,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,TYNGSBOROUGH MA MEETING HOUSE 1,Tyngsborough,216 Middlesex Rd,MA,1879,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,BRESSI RETAIL STATION 1,Carlsbad,2674 Gateway Road Building H,CA,92009,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,BOD BROADWAY OFFC 4,San Antonio,1801 Broadway,TX,78215,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,BOD BROADWAY OFFC 2,San Antonio,1801 Broadway,TX,78215,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,BOD BROADWAY OFFC 1,San Antonio,1727 Broadway,TX,78215,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,BOD BROADWAY OFFC 3,San Antonio,1801 Broadway,TX,78215,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,DENBIGH FF1,Newport News,341 Chatham Dr,VA,23602,,1,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,15,,,,
ELEC,GARAGESTATIONS FLEET 1,Lincoln,100 Oakcreek Dr,NE,68528,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 86-87,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 78-79,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 82-83,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 90-91,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 88-89,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 98-99,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 94-95,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 96-97,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 102-103,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 92-93,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 110-111,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 135-136,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 108-109,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 137-139,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 129-130,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 123-124,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 141-142,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 127-128,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 113-114,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 125-126,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 143-144,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 119-120,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 131-132,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 157,Oakland,1201 Pine St,CA,94607,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 162-163,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 155-156,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 20-21,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 26-27,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 32-33,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 03-04,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 44-45,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 30-31,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 28-29,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 54-55,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 42-43,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 50-51,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 36-37,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 40-41,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 58-59,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 57,Oakland,1201 Pine St,CA,94607,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 38-39,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 68-69,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 52-53,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 48-49,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 118,Oakland,1201 Pine St,CA,94607,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 100-101,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 116-117,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 121-122,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 133-134,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 158-159,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 153-154,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 145-146,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 160-161,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PACIFIC CANNERY STATION 149-150,Oakland,1201 Pine St,CA,94607,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CITY OF FRESNO CHAFFEEZOOCHG9,Fresno,894 W Belmont Ave,CA,93728,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CITY OF FRESNO CHAFFEEZOOCHG4,Fresno,894 W Belmont Ave,CA,93728,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CITY OF FRESNO CHAFFEEZOOCHG10,Fresno,894 W Belmont Ave,CA,93728,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CITY OF FRESNO CHAFFEEZOOCHG6,Fresno,894 W Belmont Ave,CA,93728,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CITY OF FRESNO CHAFFEEZOOCHG5,Fresno,894 W Belmont Ave,CA,93728,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CITY OF FRESNO CHAFFEEZOOCHG2,Fresno,894 W Belmont Ave,CA,93728,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CITY OF FRESNO CHAFFEEZOOCHG7,Fresno,894 W Belmont Ave,CA,93728,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CITY OF FRESNO CHAFFEEZOOCHG8,Fresno,894 W Belmont Ave,CA,93728,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CITY OF FRESNO CHAFFEEZOOCHG1,Fresno,894 W Belmont Ave,CA,93728,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CITY OF FRESNO CHAFFEEZOOCHG3,Fresno,894 W Belmont Ave,CA,93728,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CP EV LINCOLN ST,Worcester,299 Lincoln St,MA,1605,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,IKEA USA SCHAUMBURG 1,Schaumburg,1800 McConnor Pkwy,IL,60173,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA CLARA CRC 1,Santa Clara,969 Kiely Blvd,CA,95051,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA CLARA CRC 2,Santa Clara,969 Kiely Blvd,CA,95051,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA CLARA CRC 3,Santa Clara,969 Kiely Blvd,CA,95051,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CITY OF FRESNO UNDERGRGAR8CHG5,Fresno,1077 Van Ness Blvd,CA,93721,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CITY OF FRESNO UNDERGRGAR8CHG2,Fresno,1077 Van Ness Blvd,CA,93721,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
